Blunder scores,Eval swings (first 10 moves),Eval swings std (middlegame),Eval swings mean (middlegame),Opening depth,Mean eval swings,Eval swing std,Mean time usage per move (%),Time usage std per move (%),Moves per game,"Mean time usage per move (%, middlegame)","Time usage std per move (%, middlegame)",Moves before time pressure
0.022727273,0.32,0.262658043,0.273225806,8,0.26255814,0.243614577,2.228219368,3.425045424,33,5.122580645,8.161685679,31
0.142857143,0.14,0.401180342,0.2904,1,0.243703704,0.392314354,1.723680873,2.124220735,42,7.5936,7.498654813,25
0.108108108,0.08,0.374970052,0.215555556,1,0.215555556,0.374970052,0.759259259,1.264079787,27.75,1.366666667,2.275343616,36
0.333333333,0.28,0.719886881,0.600606061,11,0.547027027,0.697479051,1.077477477,0.973131802,29.25,2.087272727,1.791017994,33
0.052631579,0.07,0.237002661,0.169444444,2,0.169444444,0.237002661,0.861419753,1.038721059,14.25,1.550555556,1.869697906,18
0.127272727,0,,,1,,,,,41.25,,,0
0.363636364,0.23,0.493507743,0.460322581,6,0.674528302,1.443700595,0.836163522,1.490816149,41.25,1.698064516,1.220397256,31
0.372727273,0,,,2,,,,,41.25,,,0
0.317073171,0,,,14,,,,,30.75,,,0
0.25,0.12,0.614185797,0.34875,15,0.306842105,0.570978796,0.968128655,1.60792617,30,1.924375,3.118013157,32
0,0.1,0.120979206,0.117826087,2,0.117826087,0.120979206,0.691304348,0.564890825,18,1.244347826,1.016803485,23
0.464285714,0.12,1.692332978,0.91,9,0.82,1.608082087,3.251282051,4.750920978,21,6.563478261,8.860370713,23
0.017241379,0.19,0.144240393,0.151428571,2,0.151428571,0.144240393,0.916865079,1.035591455,21.75,1.650357143,1.864064619,28
0.117021277,0,,,2,,,,,35.25,,,0
0.037735849,0,,,2,,,,,39.75,,,0
0.068965517,0.11,0.233996006,0.198148148,2,0.198148148,0.233996006,1.52962963,1.541693424,21.75,2.753333333,2.775048163,27
0.204545455,0.12,0.605049484,0.365853659,4,1.506,7.936654837,0.721452991,1.054827452,49.5,1.724878049,2.247277377,41
0.414285714,0.38,0.94986002,0.619166667,2,0.623636364,0.869499922,1.499158249,1.549440561,26.25,2.953333333,2.783095972,24
0.444444444,0.21,0.605315001,0.459375,2,0.459375,0.605315001,1.492013889,1.307103053,13.5,2.685625,2.352785495,16
0.011111111,0,,,14,,,,,33.75,,,0
0.211111111,0.1,0.404800028,0.373783784,1,0.590113636,1.618267482,0.565277778,0.88462469,67.5,1.887567568,1.966425699,37
0.169491525,0.14,0.493996969,0.305172414,13,0.275263158,0.568642196,0.868323587,1.212461005,44.25,2.383448276,2.713048201,29
0.287878788,0,,,5,,,,,49.5,,,0
0.037313433,0,,,9,,,,,50.25,,,0
0,0,,,3,,,,,23.25,,,0
0.227272727,0.17,0.598846566,0.447916667,8,0.381935484,0.544808342,1.371505376,1.815611735,24.75,2.683333333,3.527736886,24
0.4375,0.11,0.980113529,0.509565217,4,0.771,1.838707098,1.380740741,2.605059317,24,1.565217391,2.080535048,23
0.09,0.11,0.444423551,0.288604651,14,0.269183673,0.420138056,0.577097506,0.580975872,37.5,1.09255814,1.080987408,43
0.111111111,0,,,9,,,,,54,,,0
0.157894737,0.55,1.134416798,0.454705882,3,0.454705882,1.134416798,1.477124183,2.498074785,14.25,2.658823529,4.496534613,17
0.3,0.45,0.844409722,0.795,8,0.622307692,0.801874407,2.006837607,2.786968272,11.25,4.504,5.452019402,10
0.340425532,0.2,0.30831212,0.278181818,17,0.315111111,0.483211897,1.415733982,1.125159409,35.25,6.021818182,5.069386192,11
0.256756757,0.26,0.504195816,0.3565,2,0.414857143,0.565546958,1.78447694,1.438093185,27.75,5.396,4.455608411,20
0.285714286,0.12,0.369407315,0.263529412,2,0.371538462,0.55567395,1.701923077,1.448518138,21,2.964705882,2.664202783,17
0.048076923,0.35,0.304588499,0.236923077,3,0.190784314,0.241237171,1.722875817,3.153396297,39,5.378461538,7.241456037,26
0.352941176,0.25,0.542029155,0.384285714,5,0.362,0.529395882,3.573703704,5.076751514,12.75,6.749285714,9.397338792,14
0.269230769,0.13,0.830651567,0.469444444,14,0.399166667,0.726695419,3.101851852,4.394130261,19.5,6.844444444,8.774689686,18
0.115384615,0.04,0.323866906,0.239090909,6,0.3734,0.855731242,1.865111111,2.339217028,39,3.922424242,4.720613725,33
0.12295082,0.15,0.304612922,0.240967742,4,0.308,1.07073838,1.6325,2.026999909,45.75,4.510967742,4.415762188,31
0.161290323,0.11,0.373707984,0.180810811,6,0.935934066,6.341987417,1.096398046,2.020880435,69.75,3.788108108,5.111319594,37
0.023809524,0.07,0.272202396,0.190540541,10,0.174878049,0.262717738,1.869512195,2.407195721,31.5,3.534324324,4.518268191,37
0,0,,,4,,,,,22.5,,,0
0.3125,0.11,0.187995809,0.181666667,4,0.438666667,0.576228722,3.307407407,7.264274615,24,7.466666667,10.64611353,12
0.260869565,0.1,1.156855581,0.509285714,16,0.382857143,0.953326507,3.257407407,4.482203263,17.25,7.766428571,9.195890058,14
0.227272727,0.14,1.0814994,0.565333333,10,0.56483871,1.086357433,3.175268817,4.249340021,24.75,9.050666667,9.416720286,15
0,0.09,0.14630603,0.133636364,7,0.116153846,0.140210465,0.832820513,1.227205382,11.25,2.305454545,3.858093736,11
0.03125,0.2,0.23886039,0.184,2,0.184,0.23886039,0.678888889,0.677384872,12,2.036666667,2.032154615,15
0.172413793,0.4,0.52507861,0.190377358,8,0.181785714,0.511888152,0.704404762,0.773010671,43.5,2.193584906,2.358440729,53
0.214285714,0.11,0.409720911,0.324074074,9,0.56325,1.513197307,1.241166667,1.33472119,31.5,3.111111111,2.272655738,27
0.198198198,0.1,0.282065527,0.17075,9,2.381636364,8.356760876,0.448060606,0.722166491,83.25,2.894,2.965560266,40
0.322033898,0.22,0.685243386,0.426956522,8,0.781052632,3.589673525,0.874561404,1.415982696,44.25,4.987826087,5.70746796,23
0.238095238,0.09,3.038631944,0.921904762,2,1.037741935,3.611869512,0.773817204,1.02499453,47.25,2.824761905,3.530913817,42
0.333333333,0.12,0.329567618,0.24,9,0.465285714,0.785629483,0.710571429,1.720321373,54,4.217142857,7.707354284,28
0.083333333,0.14,0.187782687,0.203636364,3,0.203636364,0.187782687,0.579545455,0.57770051,18,1.738636364,1.733101529,22
0.238095238,0.24,0.576314355,0.305882353,6,0.280526316,0.548659717,0.823508772,0.79139311,15.75,2.629411765,2.435098742,17
0.166666667,0.09,0.893317038,0.472941176,1,0.472941176,0.893317038,0.838431373,1.48195072,27,2.515294118,4.44585216,34
0.44047619,0.08,0.90546627,0.40775,2,0.940963855,2.016599174,0.578473896,1.019731127,63,2.95,4.043829107,40
0.015151515,0,,,12,,,,,24.75,,,0
0.1,0.1,0.215247366,0.208,9,0.195,0.201414118,0.44537037,0.5745827,15,1.507333333,1.840281293,15
0.019230769,0,,,13,,,,,19.5,,,0
0.130434783,0.23,0.641068001,0.415909091,5,0.249777778,0.513306045,0.552074074,1.122612053,69,3.16,2.752605692,22
0.371428571,0,,,3,,,,,26.25,,,0
0.123076923,0.09,0.671536972,0.405,2,0.405,0.671536972,0.601614583,0.967550589,48.75,1.80484375,2.902651766,64
0.327272727,0.23,0.609142505,0.355306122,2,0.363148148,0.640093814,0.767407407,1.104227566,41.25,2.204081633,3.175827922,49
0.055555556,0.32,0.336012371,0.222745098,5,0.218846154,0.333887699,0.636730769,0.891699679,40.5,1.919411765,2.700883124,51
0.270833333,0.09,0.253655382,0.124,2,0.504782609,1.076673352,2.153381643,3.676825896,36,7.056,8.631910443,20
0,0.05,0.071274119,0.076,6,0.067142857,0.060198086,6.858730159,5.744701313,6.75,13.924,11.54809422,5
0.038461538,0,,,3,,,,,19.5,,,0
0.580645161,0,,,3,,,,,23.25,,,0
0.307692308,0.06,0.475476687,0.274583333,3,0.274583333,0.475476687,8.420079023,10.11439722,19.5,19.53458333,23.46540154,24
0.126760563,0.14,0.379032243,0.198235294,9,0.22,0.402112071,1.438083736,3.420954092,53.25,6.931764706,8.555089301,17
0.365853659,0,,,14,,,,,30.75,,,0
0.317460317,0,,,12,,,,,47.25,,,0
0.388888889,0.09,0.662334276,0.468125,6,0.443235294,0.64985649,2.300653595,3.361400289,27,4.355,6.178019309,32
0.215686275,0.09,0.286695765,0.157692308,11,0.268163265,0.495780838,2.019501134,2.516453859,38.25,5.24,5.286408232,26
0.142857143,0.09,0.652833469,0.343461538,6,0.295106383,0.507735263,2.106382979,3.425242953,36.75,5.378461538,5.796299297,26
0.326732673,0.3,0.431886849,0.350625,7,2.7161,9.591211454,0.989111111,3.293144932,75.75,8.295,13.04030163,16
0.176470588,0.18,0.462957246,0.313333333,9,3.02030303,11.32247377,1.504713805,3.344141344,51,7.537777778,9.34490711,18
0.297297297,0.22,0.216676113,0.235263158,5,0.618285714,1.922887666,2.833968254,3.768222675,27.75,7.233684211,8.12796832,19
0.203389831,0.1,0.347066791,0.27625,14,1.27877193,4.983401044,0.873976608,1.753520067,44.25,5.82,6.536228707,8
0.166666667,0.18,0.643592461,0.322727273,13,0.274285714,0.576120027,2.77202381,0.189345141,22.5,5,0.370122245,22
0.210526316,0.17,1.112302631,0.518,8,0.443888889,1.023725255,2.765432099,0.204839377,14.25,5.008,0.378629106,15
0.4,0.14,0.416824803,0.243125,4,0.328604651,0.591642514,2.284883721,4.606247088,33.75,8.045,11.61497769,16
0.16,0.17,0.547070531,0.330434783,2,0.330434783,0.547070531,1.598676749,1.750201636,18.75,3.676956522,4.025463762,23
0.228571429,0,,,2,,,,,26.25,,,0
0.041666667,0.22,0.213124898,0.22,2,0.22,0.213124898,1.208888889,1.043114467,9,2.176,1.877606041,10
0,0.04,,0.11,11,0.07,0.043588989,3.795555556,3.84856555,5.25,16.4,,1
0.1,0.17,0.466630251,0.254444444,1,0.254444444,0.466630251,1.839506173,1.850106367,15,3.311111111,3.33019146,18
0,0.2,0.146708327,0.213333333,1,0.213333333,0.146708327,1.892063492,1.738713668,17.25,3.405714286,3.129684603,21
0.375,0.3,0.252378114,0.231333333,4,0.9864,3.042053388,1.32,1.048401642,39,4.269333333,3.715480136,30
0.107142857,0.22,0.287363494,0.3,6,0.261666667,0.275048205,5.985176282,8.689281437,10.5,13.795,19.64737543,10
0.275,0.14,0.725281293,0.422727273,4,0.37,0.677674041,2.118233618,3.152424613,30,4.213333333,6.049815424,33
0.15,0.2,0.589171624,0.410555556,11,1.384615385,5.806567418,1.269159544,3.17115472,60,7.457777778,9.344947396,18
0.02,0.11,0.157203252,0.142083333,2,0.142083333,0.157203252,1.569907407,1.568477999,18.75,2.825833333,2.823260398,24
0.327272727,0.08,0.540069802,0.390526316,2,0.52754717,0.865687601,1.866037736,2.448724075,41.25,3.751578947,4.75036643,38
0.304347826,0,,,4,,,,,34.5,,,0
0.041666667,0.13,0.265813503,0.195454545,4,0.189705882,0.263892601,1.118954248,0.836465626,27,2.060606061,1.503998711,33
0,0.15,0.13947898,0.151052632,4,0.1495,0.135936324,3.451666667,4.427767359,15.75,6.485263158,8.092256496,19
0.133333333,0.11,0.49387684,0.2468,9,0.230714286,0.468487943,2.139484127,2.272689961,22.5,4.1724,4.220826617,25
0.144736842,0.14,0.41925179,0.262222222,4,0.258378378,0.414048531,1.986036036,3.091141715,28.5,3.643055556,5.627279891,36
0.227272727,0.29,0.72903514,0.448787879,5,0.54578125,1.116927197,1.470138889,2.379286204,49.5,4.286060606,5.412505161,33
0.083333333,0,,,2,,,,,36,,,0
0.076923077,0.23,0.188656098,0.147916667,2,0.147916667,0.188656098,1.975,2.205612443,19.5,3.555,3.970102397,24
0.0375,0.06,0.320180448,0.219487179,2,0.219487179,0.320180448,1.748005698,2.85678532,30,3.146410256,5.142213576,39
0.12244898,0.12,0.367453504,0.291521739,5,0.285319149,0.365916663,1.578368794,2.020340817,36.75,2.888913043,3.661809042,46
0.275,0.3,0.481422114,0.333157895,2,0.333157895,0.481422114,1.307017544,1.1821211,15,2.352631579,2.12781798,19
0.230769231,0.14,0.427204274,0.302222222,5,0.294054054,0.42414921,1.488288288,1.717995502,29.25,2.728888889,3.121071041,36
0,0.09,0.114409238,0.136842105,2,0.136842105,0.114409238,1.030116959,0.992594866,15,1.854210526,1.786670758,19
0.236842105,0.17,0.430927367,0.295294118,6,0.291388889,0.421894725,1.272530864,0.707119183,28.5,2.251176471,1.232245461,34
0.282258065,0,,,2,,,,,46.5,,,0
0.28,0.27,0.489404842,0.398636364,5,0.38173913,0.484970966,1.731884058,1.798516362,18.75,3.200909091,3.28805328,22
0.171875,0.43,0.637570827,0.409677419,3,0.409677419,0.637570827,1.883154122,2.056742142,24,3.389677419,3.702135855,31
0.170212766,0.13,0.533993186,0.283095238,2,0.264222222,0.520390976,1.822098765,1.976517761,35.25,3.367619048,3.65470883,42
0.134146341,0.06,0.600848516,0.315757576,17,0.27325,0.552506584,1.387638889,1.759695022,30.75,2.840909091,3.393681964,33
0.307692308,0,,,2,,,,,19.5,,,0
0.087378641,0,,,20,,,,,77.25,,,0
0.043478261,0.09,0.154096445,0.134285714,2,0.134285714,0.154096445,0.932804233,0.772174069,17.25,1.679047619,1.389913324,21
0.008928571,0.07,0.167707027,0.119411765,10,0.117090909,0.162363022,1.202323232,2.186721497,42,2.247647059,4.072322968,51
0,0.1,0.107866761,0.089333333,5,0.0875,0.104466901,0.779861111,0.453576891,13.5,1.406666667,0.845007749,15
0.073770492,0.12,0.355020397,0.254772727,3,0.21440678,0.320233057,1.419962335,1.985926195,45.75,3.134545455,3.951342106,44
0.189189189,0.11,0.263117875,0.154117647,4,0.160857143,0.262268065,2.262857143,2.028364483,27.75,4.138823529,3.68491418,34
0,0.12,0.15724002,0.158958333,3,0.158958333,0.15724002,1.250115741,1.961370937,36.75,2.250208333,3.530467686,48
0.192307692,0.08,0.538116316,0.266521739,4,0.267083333,0.526295331,1.361111111,1.645818071,19.5,2.514782609,3.011621233,23
0.156716418,0,,,4,,,,,50.25,,,0
0.409090909,0.15,2.525231412,0.904,2,0.904,2.525231412,2.377777778,3.471177153,16.5,4.28,6.248118875,20
0.257142857,0.14,0.507173496,0.334117647,3,0.334117647,0.507173496,2.252614379,3.649824916,26.25,4.054705882,6.569684848,34
0.2,0.09,0.63075991,0.365,2,0.315208333,0.532632921,1.787037037,2.272989066,37.5,4.4625,4.520632985,32
0.195652174,0,,,4,,,,,17.25,,,0
0.120689655,0.37,0.505311471,0.277142857,2,0.277142857,0.505311471,2.012301587,2.262190649,21.75,3.622142857,4.071943168,28
0.129032258,0.15,0.762063662,0.455555556,7,0.428275862,0.741514228,2.139463602,1.739700318,23.25,3.991111111,3.187694288,27
0,0.07,0.128427634,0.121025641,2,0.102553191,0.124017321,1.76643026,2.508522766,36.75,3.659487179,4.820542636,39
0,0.09,0.065380761,0.088518519,5,0.0875,0.064384551,1.603571429,2.613480325,21.75,2.928148148,4.788596259,27
0.596153846,0.28,0.582061692,0.516206897,4,0.7804,1.329578666,1.908777778,2.772305742,39,4.706206897,6.199873509,29
0.266666667,0.14,0.910464073,0.473448276,2,0.473448276,0.910464073,2.13467433,2.842338497,22.5,3.842413793,5.116209294,29
0.0625,0.17,0.199759471,0.165,3,0.165,0.199759471,1.520634921,1.347635946,12,2.737142857,2.425744703,14
0.144736842,0.12,0.361938184,0.222972973,2,0.222972973,0.361938184,1.672522523,2.021423303,28.5,3.010540541,3.638561946,37
0.125,0.09,0.485727731,0.225428571,2,0.225428571,0.485727731,1.59015873,2.302186721,27,2.862285714,4.143936098,35
0.358974359,0.06,0.690260755,0.441081081,2,0.441081081,0.690260755,2.150600601,2.673174218,29.25,3.871081081,4.811713592,37
0.107142857,0.11,0.639682326,0.2775,6,0.268846154,0.616093025,2.224786325,4.989978409,21,4.265,9.314835759,24
0.25,0.16,0.471006844,0.344324324,1,0.380769231,0.553803067,1.414444444,1.578654393,49.5,3.779459459,3.216424815,37
0.166666667,0.19,0.405271514,0.2465,7,0.229545455,0.389682133,1.781818182,2.001617645,18,3.428,3.712558488,20
0,0.12,0.08743829,0.116363636,4,0.1125,0.084436636,0.884259259,0.658254303,9.75,1.736363636,1.126013079,11
0.212765957,0.09,0.260727683,0.234516129,4,0.295777778,0.336576946,2.03654321,2.706707616,35.25,4.490322581,5.474001269,31
0.204081633,0.07,0.254177406,0.177,2,1.105463918,5.877678826,1.006300115,1.924595053,73.5,3.54,4.883706033,40
0.28,0,,,5,,,,,18.75,,,0
0.37,0.12,0.640237923,0.404772727,2,0.526734694,0.943816251,1.648072562,1.824182251,37.5,3.203636364,3.377758367,44
0.074074074,0.22,0.260094214,0.1564,2,0.1564,0.260094214,1.858444444,1.561345969,20.25,3.3452,2.810422744,25
0,0.08,0.130559614,0.103793103,4,0.102666667,0.128437113,1.852407407,2.639014388,23.25,3.449310345,4.791635518,29
0.382352941,0.25,0.752979141,0.485,7,0.4584375,0.735856356,2.038888889,2.704316063,25.5,3.842666667,4.9834588,30
0.023809524,0.18,0.204318618,0.14804878,3,0.14804878,0.204318618,1.535094851,1.878081188,31.5,2.763170732,3.380546139,41
0.047619048,0.08,0.165671539,0.133333333,4,0.135789474,0.161359357,0.862573099,0.748140911,15.75,1.563333333,1.384863552,18
0.107142857,0.08,0.486864971,0.19125,9,0.178888889,0.459408762,1.70617284,2.542675333,21,3.318333333,4.804888513,24
0.116883117,0.15,0.345790235,0.153768116,4,0.1452,0.334087543,1.075407407,1.694798903,57.75,2.052173913,3.152674341,69
0.023809524,0.07,0.238227556,0.1155,2,0.1155,0.238227556,2.133611111,3.996024858,15.75,3.8405,7.192844745,20
0.133333333,0.2,0.247031089,0.209230769,2,0.209230769,0.247031089,1.757692308,0.969927287,11.25,3.163846154,1.745869117,13
0.26,0.08,0.356479363,0.235833333,2,0.235833333,0.356479363,1.90787037,3.406040353,18.75,3.434166667,6.130872636,24
0.028571429,0.13,0.182775443,0.111470588,2,0.111470588,0.182775443,1.683169935,1.977896227,26.25,3.029705882,3.560213209,34
0.304347826,0.31,0.482098587,0.357619048,3,0.357619048,0.482098587,1.184920635,1.041999418,17.25,2.132857143,1.875598952,21
0.078947368,0.28,0.267014413,0.212432432,2,0.212432432,0.267014413,1.20960961,1.088265638,28.5,2.177297297,1.958878149,37
0.344827586,0.41,9.416605146,1.728571429,2,1.728571429,9.416605146,1.35952381,1.746241021,43.5,2.447142857,3.143233838,56
0.129032258,0.21,0.386537236,0.264,2,0.264,0.386537236,1.523518519,1.172599114,23.25,2.742333333,2.110678406,30
0.0625,0.17,0.235728616,0.185862069,5,0.18,0.233843449,1.614444444,1.651953318,24,2.956551724,3.01300073,29
0.209677419,0.1,0.501848999,0.225526316,5,0.485245902,1.670536447,1.525318761,2.516814345,46.5,3.76,5.468605237,38
0.183673469,0.13,0.429543922,0.301136364,9,0.283617021,0.420814043,1.308510638,1.928378365,36.75,2.455909091,3.567086179,44
0.020833333,0.09,0.227662696,0.167272727,4,0.163043478,0.223351227,1.744202899,2.30037356,18,3.242272727,4.208019477,22
0.078947368,0.13,0.278183299,0.237222222,3,0.237222222,0.278183299,0.838939857,0.66281932,14.25,1.828888889,1.444946117,18
0.166666667,0.15,0.468246999,0.253555556,4,0.251956522,0.463142021,1.3642092,2.18329614,36,3.802666667,6.088572903,45
0.038461538,0.27,0.226280483,0.169714286,9,0.166315789,0.217881955,0.813851489,1.096281615,29.25,2.188285714,2.930328716,35
0.368421053,0.08,0.563389364,0.305,4,0.825892857,1.471211964,1.706845238,2.610779259,42.75,3.658823529,4.840488183,34
0.111111111,0,,,3,,,,,13.5,,,0
0,0.08,0.109574602,0.082857143,4,0.082,0.105640901,0.95,0.942568164,12,1.832142857,1.690844935,14
0.155555556,0.1,0.44797958,0.231842105,2,0.26375,0.869649569,1.131376263,2.098197893,67.5,3.774736842,5.219302396,38
0,0.09,0.843337147,0.283333333,2,0.283333333,0.843337147,1.547863248,2.14961978,30,2.786153846,3.869315603,39
0.158730159,0,,,5,,,,,47.25,,,0
0.069767442,0.09,0.179583246,0.143421053,8,0.142439024,0.172884072,1.87100271,1.704628554,32.25,3.564210526,3.103613092,38
0,0.1,0.087380362,0.092592593,5,0.089642857,0.087155975,1.058134921,1.397668941,22.5,1.895185185,2.563221186,27
0.204545455,0.06,0.328376961,0.252857143,2,0.252857143,0.328376961,0.86005291,0.750854696,16.5,1.548095238,1.351538453,21
0.092105263,0.21,0.308861067,0.236388889,4,0.231891892,0.305767139,1.968768769,2.38071504,28.5,3.642222222,4.303438566,36
0.125,0.14,0.289187327,0.286896552,5,0.277666667,0.288619584,1.376111111,0.925094946,24,2.532068966,1.666612002,29
0,0.07,0.162570751,0.137391304,10,0.125555556,0.152424845,1.156584362,1.277049251,21,2.318695652,2.413982572,23
0.217391304,0.12,0.472534878,0.3255,4,0.32,0.461259146,2.647089947,2.604648989,17.25,4.975,4.707507442,20
0.233333333,0.13,0.627965873,0.391785714,3,0.391785714,0.627965873,1.534920635,1.414768645,22.5,2.762857143,2.546583561,28
0.289473684,0.35,0.556383128,0.332857143,4,0.329444444,0.548759351,1.623919753,2.208905664,28.5,2.997428571,4.008590293,35
0,0.07,0.070101967,0.09,2,0.09,0.070101967,1.256944444,1.244323088,7.5,2.2625,2.239781558,8
0.1875,0.07,1.205603974,0.370727273,2,0.370727273,1.205603974,1.342424242,1.810928177,42,2.416363636,3.259670719,55
0.196969697,0.08,0.563183412,0.317111111,15,0.30484375,0.572407869,1.473177083,1.509964471,49.5,3.152,2.948843841,45
0.238095238,0.12,0.345257615,0.2385,2,0.2385,0.345257615,1.511666667,1.751996013,31.5,2.721,3.153592823,40
0,0.13,0.17689726,0.185454545,5,0.177391304,0.177103395,1.10410628,0.713809231,18.75,2.048636364,1.280268928,22
0.26056338,0,,,10,,,,,53.25,,,0
0.326923077,0.16,0.643765201,0.386756757,7,0.4444,0.777174789,1.839888889,3.108433349,39,3.837837838,6.239586496,37
0.181818182,0,,,7,,,,,49.5,,,0
0.025,0.35,0.208726943,0.165897436,2,0.165897436,0.208726943,1.621509972,1.263546596,30,2.918717949,2.274383872,39
0.04,0.18,0.206663061,0.117659574,5,0.115416667,0.205042376,1.505787037,1.559688851,37.5,2.756170213,2.819644252,47
0.056451613,0.1,0.134236322,0.113902439,2,1.957377049,8.858298351,1.486247723,1.817658469,46.5,3.410731707,3.739294312,41
0.113636364,0.07,0.377421188,0.269090909,8,0.206744186,0.690001606,1.162661499,2.683504934,66,6.138181818,8.280314945,22
0.196969697,0.12,0.092994709,0.115357143,2,0.30921875,0.561102386,1.555034722,2.641357282,49.5,5.105714286,6.279346173,28
0.14,0.07,0.423689819,0.223783784,13,0.190416667,0.377623917,1.771759259,2.845658501,37.5,3.688648649,5.716806685,37
0.243589744,0.08,0.24708543,0.170625,5,0.649078947,2.068267022,1.315789474,2.413467368,58.5,4.445,6.064051664,32
0.228571429,0.19,0.86982909,0.377857143,5,0.609393939,1.792358675,2.49023569,4.892832814,26.25,4.994285714,9.485450624,28
0.240740741,0.12,0.407347612,0.252368421,2,0.423207547,0.726863053,1.68197065,2.339140339,40.5,3.76,4.762411381,38
0.172131148,0.05,0.652630834,0.335333333,2,0.335333333,0.652630834,1.193333333,1.27326921,45.75,2.148,2.291884577,60
0.333333333,0.05,1.337443478,0.596333333,3,0.990588235,2.77872539,2.343300654,3.21512564,27,4.146666667,5.555888664,30
0.093220339,0.08,0.203814269,0.149473684,4,0.231551724,0.382451931,1.572796935,1.677353873,44.25,3.728421053,3.398367276,38
0.137931034,0.05,0.330202956,0.196086957,10,0.177407407,0.30771606,1.76090535,1.758467158,21.75,3.327826087,3.37077676,23
0.041666667,0.08,0.218516407,0.201956522,4,0.199148936,0.216983568,1.587706856,1.69172663,36,2.893913043,3.068604807,46
0.019230769,0.17,0.166009036,0.1656,2,0.1656,0.166009036,1.148666667,0.867682927,19.5,2.0676,1.561829269,25
0.171428571,0.34,0.30137312,0.244848485,2,0.244848485,0.30137312,1.957744108,2.727614394,26.25,3.523939394,4.90970591,33
0.15,0.1,0.501562265,0.203333333,4,0.196315789,0.488389764,1.553508772,2.223017767,15,2.889444444,4.096196905,18
0.433333333,0.35,0.473899385,0.49962963,4,0.481785714,0.474529424,1.668452381,1.633689565,22.5,3.04037037,2.989953024,27
0,0.07,0.113959057,0.123333333,2,0.123333333,0.113959057,0.55,0.580750897,5.25,0.99,1.045351615,6
0.254545455,0.51,0.517337434,0.354255319,6,0.339811321,0.489019783,1.559433962,1.73744567,41.25,2.999148936,3.27409319,47
0.086206897,0.09,0.322739237,0.206153846,4,0.201111111,0.31755476,1.298765432,1.620211063,21.75,2.427692308,2.935722477,26
0.166666667,0.27,0.483262657,0.258064516,8,0.239117647,0.46507326,1.512745098,1.335654916,27,2.921935484,2.427445048,31
0.086956522,0.13,0.2701559,0.227894737,7,0.211904762,0.261698663,2.334126984,3.351902116,17.25,4.365789474,6.328118305,19
0.198924731,0.09,0.407196231,0.3290625,13,0.414615385,1.05077993,1.091575092,1.762177767,69.75,4.2125,4.483989439,32
0.30952381,0.1,0.531092235,0.362894737,4,0.83825,3.088037205,2.046666667,3.191313789,31.5,3.637894737,5.846726577,38
0.027027027,0.13,0.214266772,0.154411765,5,0.150285714,0.212498937,1.478412698,1.904817389,27.75,2.711176471,3.467239549,34
0.181034483,0,,,3,,,,,43.5,,,0
0.020408163,0.09,0.158172086,0.13106383,3,0.13106383,0.158172086,1.395744681,1.625578147,36.75,2.512340426,2.926040664,47
0.083333333,0.1,0.335604414,0.146451613,8,0.141470588,0.320663444,1.911764706,3.163353978,27,3.707096774,5.900032878,31
0.054347826,0.09,0.267157439,0.191136364,4,0.188444444,0.264720741,1.600123457,2.331844309,34.5,2.931136364,4.231765378,44
0.075757576,0.14,0.26384391,0.1815625,2,0.1815625,0.26384391,2.105034722,2.304445412,24.75,3.7890625,4.148001742,32
0.14,0,,,7,,,,,37.5,,,0
0.140625,0.05,0.495675594,0.28325,2,0.24,0.41044558,1.448028674,2.416532793,48,3.526,5.194218087,40
0.222222222,0.15,0.266517951,0.205454545,5,0.23,0.426557478,1.264135021,1.965106097,60.75,4.104242424,4.448347327,33
0.075757576,0.14,0.28603211,0.201666667,2,0.1975,0.27797656,2.588715278,3.454173589,24.75,4.757333333,6.392641747,30
0.038461538,0.16,0.160377724,0.140833333,2,0.140833333,0.160377724,2.16087963,1.917650786,19.5,3.889583333,3.451771416,24
0.388888889,0.04,0.563625641,0.416363636,5,0.404117647,0.559594646,2.310620915,2.335117311,27,4.256060606,4.229605433,33
0.1953125,0.12,0.659168877,0.270851064,10,1.244444444,5.050622695,1.405555556,1.469133163,48,2.954893617,2.878328223,47
0.166666667,0.09,0.468308903,0.250526316,6,0.24625,0.458059942,1.703194444,3.133742444,31.5,3.163947368,5.772977844,38
0.033333333,0.08,0.281692504,0.2244,10,0.20137931,0.267431221,2.0151341,2.217883113,22.5,4.0764,4.12513321,25
0.111111111,0,,,7,,,,,54,,,0
0.008474576,0.21,0.180846774,0.085,8,0.070344828,0.163931581,1.421743295,1.944578743,44.25,3.069565217,3.768231508,46
0.436363636,0.12,0.341025468,0.28125,8,0.803148148,1.660302114,1.741872428,2.358794082,41.25,5.483333333,5.005289955,24
0.105263158,0.07,0.170411918,0.1471875,2,0.288055556,0.518827356,2.55308642,3.031534569,28.5,4.35,5.513947126,32
0.342105263,0,,,7,,,,,57,,,0
0,0.13,0.115881713,0.111428571,2,0.111428571,0.115881713,1.780952381,1.879036288,12,3.205714286,3.382265318,14
0.022222222,0.07,0.198901976,0.1284375,15,0.124651163,0.181637379,1.954909561,2.308773559,33.75,4.2225,4.573301906,32
0.111111111,0.07,0.37209118,0.180384615,2,0.180384615,0.37209118,2.181837607,3.692128951,20.25,3.927307692,6.645832112,26
